"site.id","lat","lon","day","month","year","date","survey.conducted","survey.id","data.type","species","age","individual.id","time.to.detect","count","pass.id","survey.pass"
3047,42.962089,-76.243348,30,8,1996,"8/30/1996",1,806,"PO","DOCH","NR",NA,NA,1,1,"806_1"
3062,42.972721,-74.996549,22,8,1998,"8/22/1998",1,807,"PO","DOCH","NR",NA,NA,1,1,"807_1"
3059,42.968413,-76.388782,14,6,1999,"6/14/1999",1,808,"PO","DOCH","NR",NA,NA,1,1,"808_1"
3060,42.969181,-76.394541,3,7,1996,"7/3/1996",1,809,"PO","DOCH","NR",NA,NA,1,1,"809_1"
3073,42.981411,-75.84625,10,8,1991,"8/10/1991",1,810,"PO","DOCH","NR",NA,NA,1,1,"810_1"
3067,42.97882,-76.254854,6,7,1997,"7/6/1997",1,811,"PO","DOCH","NR",NA,NA,1,1,"811_1"
3114,43.016883,-75.114241,11,5,1998,"5/11/1998",1,812,"PO","DOCH","NR",NA,NA,1,1,"812_1"
3057,42.968177,-78.746597,31,8,1998,"8/31/1998",1,813,"PO","DOCH","NR",NA,NA,1,1,"813_1"
3121,43.029598,-75.745871,19,8,1998,"8/19/1998",1,814,"PO","DOCH","NR",NA,NA,1,1,"814_1"
3119,43.027137,-76.325248,26,8,1996,"8/26/1996",1,815,"PO","DOCH","NR",NA,NA,1,1,"815_1"
3125,43.038429,-74.849793,25,5,1998,"5/25/1998",1,816,"PO","DOCH","NR",NA,NA,1,1,"816_1"
3133,43.043435,-75.760004,22,7,1999,"7/22/1999",1,817,"PO","DOCH","NR",NA,NA,1,1,"817_1"
3136,43.045802,-75.418171,27,4,1996,"4/27/1996",1,818,"PO","DOCH","NR",NA,NA,1,1,"818_1"
3146,43.048724,-74.841892,26,9,1998,"9/26/1998",1,819,"PO","DOCH","NR",NA,NA,1,1,"819_1"
3144,43.048225,-75.405029,4,10,2007,"10/4/2007",1,820,"PO","DOCH","NR",NA,NA,1,1,"820_1"
3137,43.046488,-75.973293,12,7,1992,"7/12/1992",1,821,"PO","DOCH","NR",NA,NA,1,1,"821_1"
3141,43.047539,-75.968601,7,6,1991,"6/7/1991",1,822,"PO","DOCH","NR",NA,NA,1,1,"822_1"
3145,43.048288,-75.970366,29,1,1994,"1/29/1994",1,823,"PO","DOCH","NR",NA,NA,1,1,"823_1"
3148,43.049849,-75.974577,10,7,1997,"7/10/1997",1,824,"PO","DOCH","NR",NA,NA,1,1,"824_1"
3149,43.050321,-75.976014,8,8,1995,"8/8/1995",1,825,"PO","DOCH","NR",NA,NA,1,1,"825_1"
3152,43.053039,-74.086975,21,7,1996,"7/21/1996",1,826,"PO","DOCH","NR",NA,NA,1,1,"826_1"
3108,43.007339,-78.486019,21,6,1999,"6/21/1999",1,827,"PO","DOCH","NR",NA,NA,1,1,"827_1"
3155,43.061093,-75.639598,27,4,1996,"4/27/1996",1,828,"PO","DOCH","NR",NA,NA,1,1,"828_1"
3130,43.040552,-77.3534,26,5,1999,"5/26/1999",1,829,"PO","DOCH","NR",NA,NA,1,1,"829_1"
3151,43.050598,-77.055389,21,5,1999,"5/21/1999",1,830,"PO","DOCH","NR",NA,NA,1,1,"830_1"
3166,43.086927,-74.990618,26,5,1999,"5/26/1999",1,831,"PO","DOCH","NR",NA,NA,1,1,"831_1"
3207,43.116064,-76.38529,8,7,1995,"7/8/1995",1,832,"PO","DOCH","NR",NA,NA,1,1,"832_1"
3200,43.108263,-77.155072,11,5,1999,"5/11/1999",1,833,"PO","DOCH","NR",NA,NA,1,1,"833_1"
3212,43.120711,-76.39318,23,8,1996,"8/23/1996",1,834,"PO","DOCH","NR",NA,NA,1,1,"834_1"
3173,43.094943,-78.008837,21,5,1993,"5/21/1993",1,835,"PO","DOCH","NR",NA,NA,1,1,"835_1"
3174,43.095273,-78.003218,21,5,1999,"5/21/1999",1,836,"PO","DOCH","NR",NA,NA,1,1,"836_1"
3234,43.175982,-74.895595,26,5,1999,"5/26/1999",1,837,"PO","DOCH","NR",NA,NA,1,1,"837_1"
3266,43.214795,-74.057738,18,6,1997,"6/18/1997",1,838,"PO","DOCH","NR",NA,NA,1,1,"838_1"
3280,43.235007,-74.797065,23,7,1997,"7/23/1997",1,839,"PO","DOCH","NR",NA,NA,1,1,"839_1"
3285,43.237367,-74.798038,23,7,1997,"7/23/1997",1,840,"PO","DOCH","NR",NA,NA,1,1,"840_1"
3263,43.208515,-77.624979,28,4,1996,"4/28/1996",1,841,"PO","DOCH","NR",NA,NA,1,1,"841_1"
3289,43.238994,-74.844236,26,5,1999,"5/26/1999",1,842,"PO","DOCH","NR",NA,NA,1,1,"842_1"
3242,43.178688,-78.718186,11,6,1999,"6/11/1999",1,843,"PO","DOCH","NR",NA,NA,1,1,"843_1"
3249,43.186044,-78.577549,11,6,1999,"6/11/1999",1,844,"PO","DOCH","NR",NA,NA,1,1,"844_1"
3295,43.243276,-75.091225,22,4,1998,"4/22/1998",1,845,"PO","DOCH","NR",NA,NA,1,1,"845_1"
3281,43.23622,-73.710291,11,8,1999,"8/11/1999",1,846,"PO","DOCH","NR",NA,NA,1,1,"846_1"
3244,43.184041,-78.708125,11,6,1999,"6/11/1999",1,847,"PO","DOCH","NR",NA,NA,1,1,"847_1"
3276,43.232943,-76.779448,13,9,1998,"9/13/1998",1,848,"PO","DOCH","NR",NA,NA,1,1,"848_1"
3307,43.249813,-75.12852,6,5,1996,"5/6/1996",1,849,"PO","DOCH","NR",NA,NA,1,1,"849_1"
3254,43.189743,-78.742063,9,8,1999,"8/9/1999",1,850,"PO","DOCH","NR",NA,NA,1,1,"850_1"
3311,43.259767,-74.387439,27,5,1998,"5/27/1998",1,851,"PO","DOCH","NR",NA,NA,1,1,"851_1"
3318,43.263575,-74.189224,14,5,1998,"5/14/1998",1,852,"PO","DOCH","NR",NA,NA,1,1,"852_1"
3319,43.267505,-76.561567,20,8,1997,"8/20/1997",1,853,"PO","DOCH","NR",NA,NA,1,1,"853_1"
3341,43.300581,-74.578918,2,10,1998,"10/2/1998",1,854,"PO","DOCH","NR",NA,NA,1,1,"854_1"
3351,43.305555,-74.870839,12,9,1998,"9/12/1998",1,855,"PO","DOCH","NR",NA,NA,1,1,"855_1"
3347,43.30276,-73.912969,12,8,1999,"8/12/1999",1,856,"PO","DOCH","NR",NA,NA,1,1,"856_1"
3375,43.338066,-75.626228,28,4,1996,"4/28/1996",1,857,"PO","DOCH","NR",NA,NA,1,1,"857_1"
3378,43.340029,-74.597373,22,6,1998,"6/22/1998",1,858,"PO","DOCH","NR",NA,NA,1,1,"858_1"
3388,43.36012,-75.365137,25,4,1997,"4/25/1997",1,859,"PO","DOCH","NR",NA,NA,1,1,"859_1"
3392,43.363056,-74.616133,6,7,1998,"7/6/1998",1,860,"PO","DOCH","NR",NA,NA,1,1,"860_1"
3397,43.365359,-75.359587,29,7,1997,"7/29/1997",1,861,"PO","DOCH","NR",NA,NA,1,1,"861_1"
3400,43.372388,-73.965735,19,5,1998,"5/19/1998",1,862,"PO","DOCH","NR",NA,NA,1,1,"862_1"
3407,43.382077,-75.547195,2,9,1996,"9/2/1996",1,863,"PO","DOCH","NR",NA,NA,1,1,"863_1"
3413,43.385146,-74.174229,28,5,1998,"5/28/1998",1,864,"PO","DOCH","NR",NA,NA,1,1,"864_1"
3419,43.390378,-74.635253,18,5,1998,"5/18/1998",1,865,"PO","DOCH","NR",NA,NA,1,1,"865_1"
3425,43.393122,-75.373662,19,6,1998,"6/19/1998",1,866,"PO","DOCH","NR",NA,NA,1,1,"866_1"
3427,43.396791,-74.452819,7,6,1997,"6/7/1997",1,867,"PO","DOCH","NR",NA,NA,1,1,"867_1"
3431,43.401588,-75.343841,16,5,1997,"5/16/1997",1,868,"PO","DOCH","NR",NA,NA,1,1,"868_1"
3432,43.401595,-74.013061,15,5,1998,"5/15/1998",1,869,"PO","DOCH","NR",NA,NA,1,1,"869_1"
3445,43.41276,-74.910162,3,5,1998,"5/3/1998",1,870,"PO","DOCH","NR",NA,NA,1,1,"870_1"
3444,43.412419,-74.636876,29,6,1998,"6/29/1998",1,871,"PO","DOCH","NR",NA,NA,1,1,"871_1"
3441,43.410796,-73.966598,6,5,1998,"5/6/1998",1,872,"PO","DOCH","NR",NA,NA,1,1,"872_1"
3455,43.422624,-76.030099,19,6,1997,"6/19/1997",1,873,"PO","DOCH","NR",NA,NA,1,1,"873_1"
3466,43.428076,-75.924,22,7,1991,"7/22/1991",1,874,"PO","DOCH","NR",NA,NA,1,1,"874_1"
3465,43.427979,-76.032028,24,4,1998,"4/24/1998",1,875,"PO","DOCH","NR",NA,NA,1,1,"875_1"
3475,43.432948,-75.964546,16,6,1999,"6/16/1999",1,876,"PO","DOCH","NR",NA,NA,1,1,"876_1"
3472,43.43243,-76.025334,1,9,1997,"9/1/1997",1,877,"PO","DOCH","NR",NA,NA,1,1,"877_1"
3487,43.445024,-75.032595,17,7,1997,"7/17/1997",1,878,"PO","DOCH","NR",NA,NA,1,1,"878_1"
3490,43.445212,-75.9847,26,4,1996,"4/26/1996",1,879,"PO","DOCH","NR",NA,NA,1,1,"879_1"
3495,43.44995,-74.56912,23,6,1998,"6/23/1998",1,880,"PO","DOCH","NR",NA,NA,1,1,"880_1"
3499,43.462487,-74.007321,21,5,1998,"5/21/1998",1,881,"PO","DOCH","NR",NA,NA,1,1,"881_1"
3500,43.466252,-74.247516,30,7,1994,"7/30/1994",1,882,"PO","DOCH","NR",NA,NA,1,1,"882_1"
3520,43.49977,-74.720632,13,8,1998,"8/13/1998",1,883,"PO","DOCH","NR",NA,NA,1,1,"883_1"
3523,43.501489,-75.678905,4,8,1999,"8/4/1999",1,884,"PO","DOCH","NR",NA,NA,1,1,"884_1"
3543,43.523116,-74.141768,2,6,1998,"6/2/1998",1,885,"PO","DOCH","NR",NA,NA,1,1,"885_1"
3550,43.531454,-74.943336,21,6,1997,"6/21/1997",1,886,"PO","DOCH","NR",NA,NA,1,1,"886_1"
3554,43.535162,-74.871205,16,9,1997,"9/16/1997",1,887,"PO","DOCH","NR",NA,NA,1,1,"887_1"
3556,43.537141,-75.068198,8,5,1998,"5/8/1998",1,888,"PO","DOCH","NR",NA,NA,1,1,"888_1"
3575,43.558282,-74.30981,10,6,1998,"6/10/1998",1,889,"PO","DOCH","NR",NA,NA,1,1,"889_1"
3577,43.559308,-75.822601,2,9,1996,"9/2/1996",1,890,"PO","DOCH","NR",NA,NA,1,1,"890_1"
3593,43.581031,-74.511394,19,9,1997,"9/19/1997",1,891,"PO","DOCH","NR",NA,NA,1,1,"891_1"
3595,43.585847,-76.034682,5,5,1997,"5/5/1997",1,892,"PO","DOCH","NR",NA,NA,1,1,"892_1"
3597,43.593345,-74.314265,2,6,1998,"6/2/1998",1,893,"PO","DOCH","NR",NA,NA,1,1,"893_1"
3605,43.613459,-74.754373,6,9,1997,"9/6/1997",1,894,"PO","DOCH","NR",NA,NA,1,1,"894_1"
3607,43.615817,-74.7493,21,7,1998,"7/21/1998",1,895,"PO","DOCH","NR",NA,NA,1,1,"895_1"
3623,43.648044,-74.394706,18,5,1998,"5/18/1998",1,896,"PO","DOCH","NR",NA,NA,1,1,"896_1"
3648,43.681487,-75.159629,8,8,1999,"8/8/1999",1,897,"PO","DOCH","NR",NA,NA,1,1,"897_1"
3657,43.686027,-74.986053,7,5,1996,"5/7/1996",1,898,"PO","DOCH","NR",NA,NA,1,1,"898_1"
3671,43.699344,-75.477305,5,7,1993,"7/5/1993",1,899,"PO","DOCH","NR",NA,NA,1,1,"899_1"
3666,43.696602,-75.954931,7,7,2009,"7/7/2009",1,900,"PO","DOCH","adult",NA,NA,1,1,"900_1"
3694,43.712315,-73.622472,0,8,1994,"7/31/1994",1,901,"PO","DOCH","NR",NA,NA,1,1,"901_1"
3715,43.764904,-75.69841,5,8,1999,"8/5/1999",1,902,"PO","DOCH","NR",NA,NA,1,1,"902_1"
3722,43.777805,-74.787104,0,9,1993,"8/31/1993",1,903,"PO","DOCH","NR",NA,NA,1,1,"903_1"
3719,43.773516,-73.558538,7,7,1998,"7/7/1998",1,904,"PO","DOCH","NR",NA,NA,1,1,"904_1"
3727,43.789852,-75.941152,3,8,2009,"8/3/2009",1,905,"PO","DOCH","adult",NA,NA,1,1,"905_1"
3745,43.834011,-75.851371,20,9,1992,"9/20/1992",1,906,"PO","DOCH","NR",NA,NA,1,1,"906_1"
3746,43.834977,-75.860526,18,9,1993,"9/18/1993",1,907,"PO","DOCH","NR",NA,NA,1,1,"907_1"
3747,43.837225,-75.873873,20,8,1994,"8/20/1994",1,908,"PO","DOCH","NR",NA,NA,1,1,"908_1"
3750,43.84234,-74.657099,0,9,1993,"8/31/1993",1,909,"PO","DOCH","NR",NA,NA,1,1,"909_1"
3753,43.849348,-75.695086,10,11,1991,"11/10/1991",1,910,"PO","DOCH","NR",NA,NA,1,1,"910_1"
3756,43.852489,-74.897488,22,5,1998,"5/22/1998",1,911,"PO","DOCH","NR",NA,NA,1,1,"911_1"
3773,43.891946,-75.978756,31,7,1996,"7/31/1996",1,912,"PO","DOCH","NR",NA,NA,1,1,"912_1"
3778,43.897253,-74.905059,23,5,1998,"5/23/1998",1,913,"PO","DOCH","NR",NA,NA,1,1,"913_1"
3787,43.906952,-75.05123,29,8,1998,"8/29/1998",1,914,"PO","DOCH","NR",NA,NA,1,1,"914_1"
3792,43.927988,-74.860189,10,6,1997,"6/10/1997",1,915,"PO","DOCH","NR",NA,NA,1,1,"915_1"
3809,43.977847,-74.232971,22,6,1999,"6/22/1999",1,916,"PO","DOCH","NR",NA,NA,1,1,"916_1"
3815,43.983751,-75.127351,6,9,1999,"9/6/1999",1,917,"PO","DOCH","NR",NA,NA,1,1,"917_1"
3818,43.987852,-74.222593,4,6,1997,"6/4/1997",1,918,"PO","DOCH","NR",NA,NA,1,1,"918_1"
3829,44.009943,-75.157018,10,10,1999,"10/10/1999",1,919,"PO","DOCH","NR",NA,NA,1,1,"919_1"
3830,44.012785,-74.762756,21,8,1999,"8/21/1999",1,920,"PO","DOCH","NR",NA,NA,1,1,"920_1"
3832,44.012927,-74.222199,21,9,1997,"9/21/1997",1,921,"PO","DOCH","NR",NA,NA,1,1,"921_1"
3839,44.023371,-74.766876,20,6,1999,"6/20/1999",1,922,"PO","DOCH","NR",NA,NA,1,1,"922_1"
3841,44.025096,-74.24975,17,8,1999,"8/17/1999",1,923,"PO","DOCH","NR",NA,NA,1,1,"923_1"
3842,44.02566,-74.281292,17,8,1999,"8/17/1999",1,924,"PO","DOCH","NR",NA,NA,1,1,"924_1"
3849,44.032341,-74.425758,27,9,1997,"9/27/1997",1,925,"PO","DOCH","NR",NA,NA,1,1,"925_1"
3847,44.028325,-73.845746,1,8,1997,"8/1/1997",1,926,"PO","DOCH","NR",NA,NA,1,1,"926_1"
3854,44.055933,-74.201383,10,7,1991,"7/10/1991",1,927,"PO","DOCH","NR",NA,NA,1,1,"927_1"
3865,44.113348,-74.974286,8,5,1999,"5/8/1999",1,928,"PO","DOCH","NR",NA,NA,1,1,"928_1"
3875,44.133846,-75.459098,13,7,1995,"7/13/1995",1,929,"PO","DOCH","NR",NA,NA,1,1,"929_1"
3880,44.138344,-73.733369,13,7,1999,"7/13/1999",1,930,"PO","DOCH","NR",NA,NA,1,1,"930_1"
3899,44.146723,-74.979049,6,6,1999,"6/6/1999",1,931,"PO","DOCH","NR",NA,NA,1,1,"931_1"
3900,44.147365,-75.108181,9,10,1999,"10/9/1999",1,932,"PO","DOCH","NR",NA,NA,1,1,"932_1"
3888,44.142064,-73.730936,13,7,1999,"7/13/1999",1,933,"PO","DOCH","NR",NA,NA,1,1,"933_1"
3914,44.154607,-74.794868,11,6,1997,"6/11/1997",1,934,"PO","DOCH","NR",NA,NA,1,1,"934_1"
3916,44.155151,-74.797127,9,6,1999,"6/9/1999",1,935,"PO","DOCH","NR",NA,NA,1,1,"935_1"
3923,44.155327,-74.792759,10,6,1998,"6/10/1998",1,936,"PO","DOCH","NR",NA,NA,1,1,"936_1"
3924,44.155339,-74.793189,12,6,1997,"6/12/1997",1,937,"PO","DOCH","NR",NA,NA,1,1,"937_1"
3929,44.156137,-75.050249,17,10,1990,"10/17/1990",1,938,"PO","DOCH","NR",NA,NA,1,1,"938_1"
3909,44.152717,-73.990323,18,8,1999,"8/18/1999",1,939,"PO","DOCH","NR",NA,NA,1,1,"939_1"
3946,44.176157,-73.987366,9,6,1999,"6/9/1999",1,940,"PO","DOCH","NR",NA,NA,1,1,"940_1"
3957,44.238986,-74.23425,19,6,1999,"6/19/1999",1,941,"PO","DOCH","NR",NA,NA,1,1,"941_1"
3963,44.265434,-73.480373,25,10,1996,"10/25/1996",1,942,"PO","DOCH","NR",NA,NA,1,1,"942_1"
3966,44.299777,-73.818592,20,8,1994,"8/20/1994",1,943,"PO","DOCH","NR",NA,NA,1,1,"943_1"
3977,44.370864,-73.488472,12,6,1996,"6/12/1996",1,944,"PO","DOCH","NR",NA,NA,1,1,"944_1"
3988,44.419626,-74.33195,23,6,1999,"6/23/1999",1,945,"PO","DOCH","NR",NA,NA,1,1,"945_1"
4011,44.476076,-75.027426,27,6,1994,"6/27/1994",1,946,"PO","DOCH","NR",NA,NA,1,1,"946_1"
4016,44.478424,-75.007269,1,7,1994,"7/1/1994",1,947,"PO","DOCH","NR",NA,NA,1,1,"947_1"
4021,44.485288,-73.714494,16,4,1999,"4/16/1999",1,948,"PO","DOCH","NR",NA,NA,1,1,"948_1"
4032,44.516279,-75.024594,21,9,1996,"9/21/1996",1,949,"PO","DOCH","NR",NA,NA,1,1,"949_1"
4038,44.522287,-74.875696,7,9,1993,"9/7/1993",1,950,"PO","DOCH","NR",NA,NA,1,1,"950_1"
4044,44.52517,-73.89888,23,9,1998,"9/23/1998",1,951,"PO","DOCH","NR",NA,NA,1,1,"951_1"
4048,44.535503,-74.862698,13,6,1994,"6/13/1994",1,952,"PO","DOCH","NR",NA,NA,1,1,"952_1"
4049,44.537772,-74.86131,15,6,1994,"6/15/1994",1,953,"PO","DOCH","NR",NA,NA,1,1,"953_1"
4051,44.53936,-74.057276,5,8,1998,"8/5/1998",1,954,"PO","DOCH","NR",NA,NA,1,1,"954_1"
4062,44.57734,-74.589657,12,7,1999,"7/12/1999",1,955,"PO","DOCH","NR",NA,NA,1,1,"955_1"
4077,44.603006,-74.490761,26,8,2010,"8/26/2010",1,956,"PO","DOCH","adult",NA,NA,1,1,"956_1"
4082,44.619772,-74.450708,26,8,2010,"8/26/2010",1,957,"PO","DOCH","adult",NA,NA,1,1,"957_1"
4085,44.632322,-74.838434,1,12,1992,"12/1/1992",1,958,"PO","DOCH","NR",NA,NA,1,1,"958_1"
4087,44.634764,-74.841939,19,11,1990,"11/19/1990",1,959,"PO","DOCH","NR",NA,NA,1,1,"959_1"
4107,44.648333,-74.517995,26,6,1997,"6/26/1997",1,960,"PO","DOCH","NR",NA,NA,1,1,"960_1"
4122,44.653198,-74.851514,9,8,1999,"8/9/1999",1,961,"PO","DOCH","NR",NA,NA,1,1,"961_1"
4142,44.716473,-73.818405,19,8,2009,"8/19/2009",1,962,"PO","DOCH","adult",NA,NA,1,1,"962_1"
4152,44.752855,-73.895049,2,9,1998,"9/2/1998",1,963,"PO","DOCH","NR",NA,NA,1,1,"963_1"
4164,44.823592,-73.899868,28,6,1998,"6/28/1998",1,964,"PO","DOCH","NR",NA,NA,1,1,"964_1"
4174,44.938347,-74.080889,1,9,1998,"9/1/1998",1,965,"PO","DOCH","NR",NA,NA,1,1,"965_1"
4177,44.955654,-73.912394,27,9,1998,"9/27/1998",1,966,"PO","DOCH","NR",NA,NA,1,1,"966_1"
213,41.351211,-73.982197,22,10,1999,"10/22/1999",1,967,"PO","DESM","adult",NA,NA,1,1,"967_1"
298,41.535275,-74.51217,27,5,1995,"5/27/1995",1,968,"PO","DESM","larva",NA,NA,1,1,"968_1"
320,41.541584,-74.650332,28,4,1998,"4/28/1998",1,969,"PO","DESM","adult",NA,NA,1,1,"969_1"
326,41.5497,-74.649654,2,4,1998,"4/2/1998",1,970,"PO","DESM","adult",NA,NA,1,1,"970_1"
386,41.714189,-74.276493,19,6,1996,"6/19/1996",1,971,"PO","DESM","adult",NA,NA,1,1,"971_1"
393,41.72577,-74.234722,17,7,1993,"7/17/1993",1,972,"PO","DESM","adult",NA,NA,1,1,"972_1"
398,41.729259,-74.297644,25,8,1996,"8/25/1996",1,973,"PO","DESM","adult",NA,NA,1,1,"973_1"
407,41.739881,-74.229144,27,4,1997,"4/27/1997",1,974,"PO","DESM","adult",NA,NA,1,1,"974_1"
428,41.7665,-74.160997,9,10,1995,"10/9/1995",1,975,"PO","DESM","adult",NA,NA,1,1,"975_1"
496,41.870526,-74.650289,2,6,1994,"6/2/1994",1,976,"PO","DESM","adult",NA,NA,1,1,"976_1"
525,41.934199,-74.712931,17,9,1998,"9/17/1998",1,977,"PO","DESM","adult",NA,NA,1,1,"977_1"
582,42.004828,-75.65374,26,6,1996,"6/26/1996",1,978,"PO","DESM","NR",NA,NA,1,1,"978_1"
586,42.006483,-75.654301,27,6,1995,"6/27/1995",1,979,"PO","DESM","NR",NA,NA,1,1,"979_1"
588,42.006885,-75.654385,19,8,1995,"8/19/1995",1,980,"PO","DESM","NR",NA,NA,1,1,"980_1"
611,42.010655,-75.419943,31,7,1996,"7/31/1996",1,981,"PO","DESM","NR",NA,NA,1,1,"981_1"
692,42.028955,-75.055932,16,8,1998,"8/16/1998",1,982,"PO","DESM","adult",NA,NA,1,1,"982_1"
682,42.025583,-76.480437,6,8,1996,"8/6/1996",1,983,"PO","DESM","NR",NA,NA,1,1,"983_1"
728,42.038517,-75.4417,31,7,1996,"7/31/1996",1,984,"PO","DESM","NR",NA,NA,1,1,"984_1"
615,42.011032,-78.764459,26,6,1994,"6/26/1994",1,985,"PO","DESM","NR",NA,NA,1,1,"985_1"
601,42.009386,-78.867855,2,5,1995,"5/2/1995",1,986,"PO","DESM","NR",NA,NA,1,1,"986_1"
879,42.068418,-76.27655,6,6,1996,"6/6/1996",1,987,"PO","DESM","NR",NA,NA,1,1,"987_1"
871,42.06592,-73.515209,1,7,1997,"7/1/1997",1,988,"PO","DESM","adult",NA,NA,1,1,"988_1"
639,42.014262,-79.129318,12,5,1998,"5/12/1998",1,989,"PO","DESM","NR",NA,NA,1,1,"989_1"
910,42.082845,-76.533786,11,9,1997,"9/11/1997",1,990,"PO","DESM","NR",NA,NA,1,1,"990_1"
660,42.021656,-79.366743,28,4,1998,"4/28/1998",1,991,"PO","DESM","NR",NA,NA,1,1,"991_1"
677,42.024785,-79.440387,6,5,1998,"5/6/1998",1,992,"PO","DESM","NR",NA,NA,1,1,"992_1"
695,42.030118,-79.506077,14,5,1998,"5/14/1998",1,993,"PO","DESM","NR",NA,NA,1,1,"993_1"
986,42.113133,-73.512694,9,8,1998,"8/9/1998",1,994,"PO","DESM","adult",NA,NA,1,1,"994_1"
1015,42.122817,-75.542246,20,5,1996,"5/20/1996",1,995,"PO","DESM","NR",NA,NA,1,1,"995_1"
991,42.115275,-73.514774,30,7,1997,"7/30/1997",1,996,"PO","DESM","adult",NA,NA,1,1,"996_1"
1002,42.11779,-73.508325,11,8,1997,"8/11/1997",1,997,"PO","DESM","adult",NA,NA,1,1,"997_1"
1019,42.126712,-77.375267,3,8,1996,"8/3/1996",1,998,"PO","DESM","NR",NA,NA,1,1,"998_1"
1107,42.167096,-75.700327,14,5,1998,"5/14/1998",1,999,"PO","DESM","NR",NA,NA,1,1,"999_1"
1056,42.147669,-77.341837,25,7,2007,"7/25/2007",1,1000,"PO","DESM","NR",NA,NA,1,1,"1000_1"
1012,42.121208,-79.222004,20,5,1998,"5/20/1998",1,1001,"PO","DESM","NR",NA,NA,1,1,"1001_1"
1070,42.155944,-78.361635,0,8,1999,"7/31/1999",1,1002,"PO","DESM","NR",NA,NA,1,1,"1002_1"
1071,42.155952,-78.361956,31,5,1999,"5/31/1999",1,1003,"PO","DESM","NR",NA,NA,1,1,"1003_1"
1059,42.151187,-78.618706,23,7,1997,"7/23/1997",1,1004,"PO","DESM","NR",NA,NA,1,1,"1004_1"
1184,42.20428,-76.342696,29,10,1994,"10/29/1994",1,1005,"PO","DESM","NR",NA,NA,1,1,"1005_1"
1153,42.183636,-77.711636,7,5,1998,"5/7/1998",1,1006,"PO","DESM","NR",NA,NA,1,1,"1006_1"
1242,42.222859,-76.070048,27,5,1998,"5/27/1998",1,1007,"PO","DESM","NR",NA,NA,1,1,"1007_1"
1283,42.24033,-74.397796,10,5,1999,"5/10/1999",1,1008,"PO","DESM","adult",NA,NA,1,1,"1008_1"
1276,42.237858,-73.622335,6,4,1998,"4/6/1998",1,1009,"PO","DESM","adult",NA,NA,1,1,"1009_1"
1121,42.172198,-79.458004,28,4,1998,"4/28/1998",1,1010,"PO","DESM","NR",NA,NA,1,1,"1010_1"
1156,42.187419,-79.094728,4,5,1998,"5/4/1998",1,1011,"PO","DESM","NR",NA,NA,1,1,"1011_1"
1093,42.162389,-79.759587,28,5,1999,"5/28/1999",1,1012,"PO","DESM","NR",NA,NA,1,1,"1012_1"
1179,42.202187,-79.184806,4,5,1995,"5/4/1995",1,1013,"PO","DESM","NR",NA,NA,1,1,"1013_1"
1294,42.248444,-77.745493,7,5,1998,"5/7/1998",1,1014,"PO","DESM","NR",NA,NA,1,1,"1014_1"
1275,42.237475,-78.341101,29,4,1998,"4/29/1998",1,1015,"PO","DESM","NR",NA,NA,1,1,"1015_1"
1348,42.279367,-73.599635,18,3,1995,"3/18/1995",1,1016,"PO","DESM","adult",NA,NA,1,1,"1016_1"
1306,42.257818,-77.832943,10,6,1999,"6/10/1999",1,1017,"PO","DESM","NR",NA,NA,1,1,"1017_1"
1267,42.233404,-79.108643,4,5,1995,"5/4/1995",1,1018,"PO","DESM","NR",NA,NA,1,1,"1018_1"
1409,42.302993,-73.524898,16,8,1996,"8/16/1996",1,1019,"PO","DESM","NR",NA,NA,1,1,"1019_1"
1440,42.31334,-75.804499,23,7,1996,"7/23/1996",1,1020,"PO","DESM","NR",NA,NA,1,1,"1020_1"
1254,42.228651,-79.589719,10,6,1997,"6/10/1997",1,1021,"PO","DESM","NR",NA,NA,1,1,"1021_1"
1479,42.323317,-76.334875,17,5,1996,"5/17/1996",1,1022,"PO","DESM","NR",NA,NA,1,1,"1022_1"
1445,42.314032,-77.752943,13,6,1999,"6/13/1999",1,1023,"PO","DESM","NR",NA,NA,1,1,"1023_1"
1410,42.303967,-78.244418,6,7,1997,"7/6/1997",1,1024,"PO","DESM","NR",NA,NA,1,1,"1024_1"
1339,42.275199,-79.382776,12,5,1998,"5/12/1998",1,1025,"PO","DESM","NR",NA,NA,1,1,"1025_1"
1562,42.34959,-76.699069,29,6,1994,"6/29/1994",1,1026,"PO","DESM","NR",NA,NA,1,1,"1026_1"
1600,42.365187,-75.466195,18,5,1998,"5/18/1998",1,1027,"PO","DESM","NR",NA,NA,1,1,"1027_1"
1356,42.282153,-79.66605,13,4,1998,"4/13/1998",1,1028,"PO","DESM","NR",NA,NA,1,1,"1028_1"
1513,42.338391,-78.247797,21,7,1998,"7/21/1998",1,1029,"PO","DESM","NR",NA,NA,1,1,"1029_1"
1533,42.3429,-78.231536,31,7,1997,"7/31/1997",1,1030,"PO","DESM","NR",NA,NA,1,1,"1030_1"
1535,42.343249,-78.229336,19,8,1997,"8/19/1997",1,1031,"PO","DESM","NR",NA,NA,1,1,"1031_1"
1540,42.343605,-78.227672,14,7,1998,"7/14/1998",1,1032,"PO","DESM","NR",NA,NA,1,1,"1032_1"
1537,42.343438,-78.234393,21,7,1998,"7/21/1998",1,1033,"PO","DESM","NR",NA,NA,1,1,"1033_1"
