"site.id","lat","lon","stateProvince","coord.unc","eventDate","day","month","year","survey.conducted","survey.id","pass.id","survey.pass","data.type","species","age","individual.id","time.to.detect","count"
"Museum82",37.9700217,-80.3196712,"West Virginia",1448,"1955-07-04",4,7,1955,1,132,1,"132_1","PO","GPORPO","NR",NA,NA,1
"Museum83",38.0600199,-80.4396746,"West Virginia",108,"1955-07-07",7,7,1955,1,133,1,"133_1","PO","GPORPO","NR",NA,NA,1
"Museum92",38.1600181,-79.9796619,"West Virginia",2037,"1955-07-10",10,7,1955,1,134,1,"134_1","PO","GPORPO","NR",NA,NA,1
"Museum260",40.29,-79.9,"Pennsylvania",5934,"1941-10-24",24,10,1941,1,135,1,"135_1","PO","GPORPO","NR",NA,NA,1
"Museum389",41.48,-77.21,"Pennsylvania",195,"1968-04-13",13,4,1968,1,136,1,"136_1","PO","GPORPO","NR",NA,NA,1
"Museum150",38.8600052,-79.3596446,"West Virginia",800,"1978-04-29",29,4,1978,1,137,1,"137_1","PO","GPORPO","NR",NA,NA,1
"Museum383",41.41,-76.99,"Pennsylvania",1260,"1968-10-17",17,10,1968,1,138,1,"138_1","PO","GPORPO","NR",NA,NA,1
"Museum381",41.35,-76.83,"Pennsylvania",3515,"1968-04-14",14,4,1968,1,139,1,"139_1","PO","GPORPO","NR",NA,NA,1
"Museum366",41.21,-77.03,"Pennsylvania",6408,"1963-04-13",13,4,1963,1,140,1,"140_1","PO","GPORPO","NR",NA,NA,1
"Museum387",41.45,-76.6,"Pennsylvania",4147,"1949",NA,NA,NA,1,141,1,"141_1","PO","GPORPO","NR",NA,NA,1
"Museum202",39.6399921,-79.9296605,"West Virginia",4348,"1945-05-03",3,5,1945,1,142,1,"142_1","PO","GPORPO","NR",NA,NA,1
"Museum378",41.32,-76.91,"Pennsylvania",12500,"1949-07-10",10,7,1949,1,143,1,"143_1","PO","GPORPO","NR",NA,NA,1
"Museum332",40.86,-77.46,"Pennsylvania",1621,"1966-06-11",11,6,1966,1,144,1,"144_1","PO","GPORPO","NR",NA,NA,1
"Museum360",41.1,-77.28,"Pennsylvania",5132,"1964-05-30",30,5,1964,1,145,1,"145_1","PO","GPORPO","NR",NA,NA,1
"Museum369",41.24,-77.05,"Pennsylvania",7953,"1964-05-30",30,5,1964,1,146,1,"146_1","PO","GPORPO","NR",NA,NA,1
"Museum153",38.8900047,-79.4696477,"West Virginia",1750,"1963-04-20",20,4,1963,1,147,1,"147_1","PO","GPORPO","NR",NA,NA,1
"Museum262",40.29,-79.08,"Pennsylvania",3653,"1975-12",NA,12,NA,1,148,1,"148_1","PO","GPORPO","NR",NA,NA,1
"Museum265",40.3,-79.11,"Pennsylvania",587,"1975-10-28",28,10,1975,1,149,1,"149_1","PO","GPORPO","NR",NA,NA,1
"Museum268",40.31,-79.06,"Pennsylvania",991,"1975-04-27",27,4,1975,1,150,1,"150_1","PO","GPORPO","NR",NA,NA,1
"Museum255",40.27,-79.08,"Pennsylvania",1345,"1975-04-17",17,4,1975,1,151,1,"151_1","PO","GPORPO","NR",NA,NA,1
"Museum263",40.29,-79.07,"Pennsylvania",676,"1975-04-03",3,4,1975,1,152,1,"152_1","PO","GPORPO","NR",NA,NA,1
"Museum256",40.27,-79.06,"Pennsylvania",1754,"1975-03-19",19,3,1975,1,153,1,"153_1","PO","GPORPO","NR",NA,NA,1
"Museum261",40.29,-79.1,"Pennsylvania",500,"1976-09-23",23,9,1976,1,154,1,"154_1","PO","GPORPO","NR",NA,NA,1
"Museum257",40.28,-79.1,"Pennsylvania",1395,"1975-06-20",20,6,1975,1,155,1,"155_1","PO","GPORPO","NR",NA,NA,1
"Museum266",40.3,-79.08,"Pennsylvania",850,"1975-06-19",19,6,1975,1,156,1,"156_1","PO","GPORPO","NR",NA,NA,1
"Museum258",40.28,-79.08,"Pennsylvania",811,"1976-09-15",15,9,1976,1,157,1,"157_1","PO","GPORPO","NR",NA,NA,1
"Museum259",40.28,-79.07,"Pennsylvania",1180,"1976-09-15",15,9,1976,1,158,1,"158_1","PO","GPORPO","NR",NA,NA,1
"Museum267",40.3,-79.05,"Pennsylvania",511,"1976-08-26",26,8,1976,1,159,1,"159_1","PO","GPORPO","NR",NA,NA,1
"Museum409",41.78,-77.44,"Pennsylvania",3528,"1971-07-02",2,7,1971,1,160,1,"160_1","PO","GPORPO","NR",NA,NA,1
"Museum417",41.9,-77.93,"Pennsylvania",4933,"1974-05-03",3,5,1974,1,161,1,"161_1","PO","GPORPO","NR",NA,NA,1
