"site.id","lat","lon","day","month","year","survey.conducted","survey.id","data.type","pass.id","species","age","individual.id","time.to.detect","count","date","survey.pass"
527,39.6875,-78.46875,18,6,2012,1,1374,"PO",1,"ELON","adult",NA,NA,1,"6/18/2012","1374_1"
477,39.645834,-78.40625,25,12,2013,1,1375,"PO",1,"ELON","adult",NA,NA,1,"12/25/2013","1375_1"
476,39.645834,-78.46875,1,1,2013,1,1376,"PO",1,"ELON","adult",NA,NA,1,"1/1/2013","1376_1"
520,39.6875,-79.09375,6,1,2015,1,1377,"PO",1,"ELON","adult",NA,NA,1,"1/6/2015","1377_1"
471,39.645834,-79.03125,16,2,2014,1,1378,"PO",1,"ELON","adult",NA,NA,1,"2/16/2014","1378_1"
470,39.645834,-79.09375,26,5,2012,1,1379,"PO",1,"ELON","adult",NA,NA,1,"5/26/2012","1379_1"
470,39.645834,-79.09375,5,1,2014,1,1380,"PO",1,"ELON","adult",NA,NA,1,"1/5/2014","1380_1"
379,39.5625,-79.09375,21,6,2015,1,1381,"PO",1,"ELON","adult",NA,NA,1,"6/21/2015","1381_1"
379,39.5625,-79.09375,25,12,2013,1,1382,"PO",1,"ELON","adult",NA,NA,1,"12/25/2013","1382_1"
424,39.604166,-79.09375,16,2,2014,1,1383,"PO",1,"ELON","adult",NA,NA,1,"2/16/2014","1383_1"
424,39.604166,-79.09375,16,2,2014,1,1384,"PO",1,"ELON","adult",NA,NA,1,"2/16/2014","1384_1"
529,39.6875,-78.34375,16,12,2011,1,1385,"PO",1,"ELON","adult",NA,NA,1,"12/16/2011","1385_1"
587,39.729166,-78.28125,10,8,2014,1,1386,"PO",1,"ELON","adult",NA,NA,1,"8/10/2014","1386_1"
479,39.645834,-78.28125,1,11,2013,1,1387,"PO",1,"ELON","adult",NA,NA,1,"11/1/2013","1387_1"
479,39.645834,-78.28125,23,12,2012,1,1388,"PO",1,"ELON","adult",NA,NA,1,"12/23/2012","1388_1"
378,39.5625,-79.15625,1,11,2013,1,1389,"PO",1,"ELON","adult",NA,NA,1,"11/1/2013","1389_1"
378,39.5625,-79.15625,9,1,2013,1,1390,"PO",1,"ELON","adult",NA,NA,1,"1/9/2013","1390_1"
336,39.520834,-79.15625,23,12,2012,1,1391,"PO",1,"ELON","adult",NA,NA,1,"12/23/2012","1391_1"
336,39.520834,-79.15625,16,2,2014,1,1392,"PO",1,"ELON","adult",NA,NA,1,"2/16/2014","1392_1"
544,39.6875,-77.40625,12,11,2011,1,1393,"PO",1,"ELON","adult",NA,NA,1,"11/12/2011","1393_1"
598,39.729166,-77.40625,12,11,2011,1,1394,"PO",1,"ELON","adult",NA,NA,1,"11/12/2011","1394_1"
187,39.3125,-77.40625,26,4,2014,1,1395,"PO",1,"ELON","adult",NA,NA,1,"4/26/2014","1395_1"
186,39.3125,-77.46875,21,11,2011,1,1396,"PO",1,"ELON","adult",NA,NA,1,"11/21/2011","1396_1"
165,39.270834,-77.40625,16,5,2014,1,1397,"PO",1,"ELON","adult",NA,NA,1,"5/16/2014","1397_1"
164,39.270834,-77.46875,7,4,2014,1,1398,"PO",1,"ELON","adult",NA,NA,1,"4/7/2014","1398_1"
393,39.5625,-77.46875,13,11,2011,1,1399,"PO",1,"ELON","adult",NA,NA,1,"11/13/2011","1399_1"
393,39.5625,-77.46875,10,11,2012,1,1400,"PO",1,"ELON","adult",NA,NA,1,"11/10/2012","1400_1"
440,39.604166,-77.40625,19,10,2011,1,1401,"PO",1,"ELON","adult",NA,NA,1,"10/19/2011","1401_1"
440,39.604166,-77.40625,9,1,2012,1,1402,"PO",1,"ELON","adult",NA,NA,1,"1/9/2012","1402_1"
351,39.520834,-77.40625,7,4,2014,1,1403,"PO",1,"ELON","adult",NA,NA,1,"4/7/2014","1403_1"
350,39.520834,-77.46875,19,10,2011,1,1404,"PO",1,"ELON","adult",NA,NA,1,"10/19/2011","1404_1"
350,39.520834,-77.46875,30,10,2013,1,1405,"PO",1,"ELON","adult",NA,NA,1,"10/30/2013","1405_1"
534,39.6875,-78.03125,29,4,2013,1,1406,"PO",1,"ELON","adult",NA,NA,1,"4/29/2013","1406_1"
534,39.6875,-78.03125,4,12,2012,1,1407,"PO",1,"ELON","adult",NA,NA,1,"12/4/2012","1407_1"
533,39.6875,-78.09375,12,5,2014,1,1408,"PO",1,"ELON","juvenile",NA,NA,1,"5/12/2014","1408_1"
590,39.729166,-78.03125,14,9,2014,1,1409,"PO",1,"ELON","adult",NA,NA,1,"9/14/2014","1409_1"
536,39.6875,-77.90625,10,8,2014,1,1410,"PO",1,"ELON","adult",NA,NA,1,"8/10/2014","1410_1"
286,39.4375,-76.71875,16,2,2014,1,1411,"PO",1,"ELON","adult",NA,NA,1,"2/16/2014","1411_1"
324,39.479166,-76.65625,19,6,2012,1,1412,"PO",1,"ELON","adult",NA,NA,1,"6/19/2012","1412_1"
323,39.479166,-76.71875,1,11,2011,1,1413,"PO",1,"ELON","adult",NA,NA,1,"11/1/2011","1413_1"
426,39.604166,-78.84375,26,5,2014,1,1414,"PO",1,"ELON","adult",NA,NA,1,"5/26/2014","1414_1"
300,39.479166,-79.28125,28,5,2013,1,1415,"PO",1,"ELON","adult",NA,NA,1,"5/28/2013","1415_1"
299,39.479166,-79.34375,15,6,2015,1,1416,"PO",1,"ELON","juvenile",NA,NA,1,"6/15/2015","1416_1"
561,39.6875,-76.28125,19,11,2011,1,1417,"PO",1,"ELON","adult",NA,NA,1,"11/19/2011","1417_1"
560,39.6875,-76.34375,19,5,2014,1,1418,"PO",1,"ELON","adult",NA,NA,1,"5/19/2014","1418_1"
506,39.645834,-76.28125,1,1,2013,1,1419,"PO",1,"ELON","adult",NA,NA,1,"1/1/2013","1419_1"
293,39.4375,-76.28125,25,1,2012,1,1420,"PO",1,"ELON","adult",NA,NA,1,"1/25/2012","1420_1"
328,39.479166,-76.34375,24,5,2014,1,1421,"PO",1,"ELON","adult",NA,NA,1,"5/24/2014","1421_1"
175,39.270834,-76.78125,30,4,2013,1,1422,"PO",1,"ELON","adult",NA,NA,1,"4/30/2013","1422_1"
545,39.6875,-77.34375,10,11,2012,1,1423,"PO",1,"ELON","adult",NA,NA,1,"11/10/2012","1423_1"
76,38.979166,-77.21875,21,11,2014,1,1424,"PO",1,"ELON","adult",NA,NA,1,"11/21/2014","1424_1"
558,39.6875,-76.46875,29,11,2011,1,1425,"PO",1,"ELON","adult",NA,NA,1,"11/29/2011","1425_1"
612,39.729166,-76.46875,14,11,2014,1,1426,"PO",1,"ELON","adult",NA,NA,1,"11/14/2014","1426_1"
475,39.645834,-78.53125,13,2,2015,1,1427,"PO",1,"ELON","adult",NA,NA,1,"2/13/2015","1427_1"
474,39.645834,-78.59375,7,1,2015,1,1428,"PO",1,"ELON","adult",NA,NA,1,"1/7/2015","1428_1"
275,39.4375,-77.40625,6,11,2013,1,1429,"PO",1,"ELON","adult",NA,NA,1,"11/6/2013","1429_1"
274,39.4375,-77.46875,6,11,2013,1,1430,"PO",1,"ELON","juvenile",NA,NA,1,"11/6/2013","1430_1"
312,39.479166,-77.40625,7,4,2014,1,1431,"PO",1,"ELON","adult",NA,NA,1,"4/7/2014","1431_1"
242,39.395834,-77.40625,7,4,2014,1,1432,"PO",1,"ELON","adult",NA,NA,1,"4/7/2014","1432_1"
242,39.395834,-77.40625,19,10,2011,1,1433,"PO",1,"ELON","adult",NA,NA,1,"10/19/2011","1433_1"
515,39.6875,-79.40625,23,5,2016,1,1434,"PO",1,"ELON","adult",NA,NA,1,"5/23/2016","1434_1"
465,39.645834,-79.40625,13,1,2013,1,1435,"PO",1,"ELON","adult",NA,NA,1,"1/13/2013","1435_1"
522,39.6875,-78.96875,10,1,2012,1,1436,"PO",1,"ELON","adult",NA,NA,1,"1/10/2012","1436_1"
522,39.6875,-78.96875,17,5,2012,1,1437,"PO",1,"ELON","adult",NA,NA,1,"5/17/2012","1437_1"
389,39.5625,-77.71875,20,4,2014,1,1438,"PO",1,"ELON","adult",NA,NA,1,"4/20/2014","1438_1"
436,39.604166,-77.65625,23,8,2014,1,1439,"PO",1,"ELON","adult",NA,NA,1,"8/23/2014","1439_1"
436,39.604166,-77.65625,23,8,2014,1,1440,"PO",1,"ELON","juvenile",NA,NA,1,"8/23/2014","1440_1"
346,39.520834,-77.71875,27,8,2014,1,1441,"PO",1,"ELON","adult",NA,NA,1,"8/27/2014","1441_1"
519,39.6875,-79.15625,22,2,2014,1,1442,"PO",1,"ELON","adult",NA,NA,1,"2/22/2014","1442_1"
540,39.6875,-77.65625,15,9,2014,1,1443,"PO",1,"ELON","adult",NA,NA,1,"9/15/2014","1443_1"
540,39.6875,-77.65625,3,9,2014,1,1444,"PO",1,"ELON","adult",NA,NA,1,"9/3/2014","1444_1"
539,39.6875,-77.71875,15,9,2014,1,1445,"PO",1,"ELON","adult",NA,NA,1,"9/15/2014","1445_1"
485,39.645834,-77.71875,15,9,2014,1,1446,"PO",1,"ELON","juvenile",NA,NA,1,"9/15/2014","1446_1"
588,39.729166,-78.21875,12,7,2014,1,1447,"PO",1,"ELON","adult",NA,NA,1,"7/12/2014","1447_1"
415,39.5625,-76.09375,23,12,2012,1,1448,"PO",1,"ELON","adult",NA,NA,1,"12/23/2012","1448_1"
460,39.604166,-76.09375,23,12,2012,1,1449,"PO",1,"ELON","adult",NA,NA,1,"12/23/2012","1449_1"
434,39.604166,-77.90625,19,5,2014,1,1450,"PO",1,"ELON","adult",NA,NA,1,"5/19/2014","1450_1"
433,39.604166,-77.96875,12,5,2014,1,1451,"PO",1,"ELON","adult",NA,NA,1,"5/12/2014","1451_1"
406,39.5625,-76.65625,16,3,2014,1,1452,"PO",1,"ELON","adult",NA,NA,1,"3/16/2014","1452_1"
452,39.604166,-76.65625,1,1,2014,1,1453,"PO",1,"ELON","adult",NA,NA,1,"1/1/2014","1453_1"
451,39.604166,-76.71875,1,11,2011,1,1454,"PO",1,"ELON","adult",NA,NA,1,"11/1/2011","1454_1"
270,39.4375,-77.71875,27,4,2014,1,1455,"PO",1,"ELON","adult",NA,NA,1,"4/27/2014","1455_1"
270,39.4375,-77.71875,18,1,2012,1,1456,"PO",1,"ELON","adult",NA,NA,1,"1/18/2012","1456_1"
270,39.4375,-77.71875,2,10,2012,1,1457,"PO",1,"ELON","adult",NA,NA,1,"10/2/2012","1457_1"
270,39.4375,-77.71875,2,10,2012,1,1458,"PO",1,"ELON","adult",NA,NA,1,"10/2/2012","1458_1"
238,39.395834,-77.65625,14,11,2011,1,1459,"PO",1,"ELON","adult",NA,NA,1,"11/14/2011","1459_1"
268,39.4375,-78.96875,26,5,2014,1,1460,"PO",1,"ELON","adult",NA,NA,1,"5/26/2014","1460_1"
266,39.4375,-79.15625,12,5,2012,1,1461,"PO",1,"ELON","adult",NA,NA,1,"5/12/2012","1461_1"
279,39.4375,-77.15625,1,11,2011,1,1462,"PO",1,"ELON","adult",NA,NA,1,"11/1/2011","1462_1"
278,39.4375,-77.21875,28,2,2014,1,1463,"PO",1,"ELON","adult",NA,NA,1,"2/28/2014","1463_1"
315,39.479166,-77.21875,20,11,2011,1,1464,"PO",1,"ELON","adult",NA,NA,1,"11/20/2011","1464_1"
246,39.395834,-77.15625,12,10,2011,1,1465,"PO",1,"ELON","adult",NA,NA,1,"10/12/2011","1465_1"
246,39.395834,-77.15625,8,11,2013,1,1466,"PO",1,"ELON","adult",NA,NA,1,"11/8/2013","1466_1"
554,39.6875,-76.78125,27,11,2011,1,1467,"PO",1,"ELON","adult",NA,NA,1,"11/27/2011","1467_1"
553,39.6875,-76.84375,23,3,2012,1,1468,"PO",1,"ELON","adult",NA,NA,1,"3/23/2012","1468_1"
553,39.6875,-76.84375,13,1,2013,1,1469,"PO",1,"ELON","adult",NA,NA,1,"1/13/2013","1469_1"
607,39.729166,-76.84375,13,12,2011,1,1470,"PO",1,"ELON","adult",NA,NA,1,"12/13/2011","1470_1"
499,39.645834,-76.78125,27,11,2011,1,1471,"PO",1,"ELON","adult",NA,NA,1,"11/27/2011","1471_1"
495,39.645834,-77.03125,18,5,2014,1,1472,"PO",1,"ELON","adult",NA,NA,1,"5/18/2014","1472_1"
484,39.645834,-77.84375,16,7,2012,1,1473,"PO",1,"ELON","adult",NA,NA,1,"7/16/2012","1473_1"
484,39.645834,-77.84375,1,10,2014,1,1474,"PO",1,"ELON","adult",NA,NA,1,"10/1/2014","1474_1"
375,39.5625,-79.34375,4,4,2013,1,1475,"PO",1,"ELON","adult",NA,NA,1,"4/4/2013","1475_1"
420,39.604166,-79.34375,21,4,2015,1,1476,"PO",1,"ELON","adult",NA,NA,1,"4/21/2015","1476_1"
334,39.520834,-79.28125,26,4,2012,1,1477,"PO",1,"ELON","adult",NA,NA,1,"4/26/2012","1477_1"
334,39.520834,-79.28125,30,12,2012,1,1478,"PO",1,"ELON","adult",NA,NA,1,"12/30/2012","1478_1"
333,39.520834,-79.34375,8,5,2012,1,1479,"PO",1,"ELON","adult",NA,NA,1,"5/8/2012","1479_1"
273,39.4375,-77.53125,3,11,2013,1,1480,"PO",1,"ELON","adult",NA,NA,1,"11/3/2013","1480_1"
240,39.395834,-77.53125,14,11,2011,1,1481,"PO",1,"ELON","adult",NA,NA,1,"11/14/2011","1481_1"
240,39.395834,-77.53125,3,11,2013,1,1482,"PO",1,"ELON","adult",NA,NA,1,"11/3/2013","1482_1"
239,39.395834,-77.59375,10,11,2012,1,1483,"PO",1,"ELON","adult",NA,NA,1,"11/10/2012","1483_1"
239,39.395834,-77.59375,3,11,2013,1,1484,"PO",1,"ELON","adult",NA,NA,1,"11/3/2013","1484_1"
239,39.395834,-77.59375,24,4,2014,1,1485,"PO",1,"ELON","adult",NA,NA,1,"4/24/2014","1485_1"
391,39.5625,-77.59375,4,11,2013,1,1486,"PO",1,"ELON","adult",NA,NA,1,"11/4/2013","1486_1"
349,39.520834,-77.53125,29,10,2013,1,1487,"PO",1,"ELON","adult",NA,NA,1,"10/29/2013","1487_1"
348,39.520834,-77.59375,29,10,2013,1,1488,"PO",1,"ELON","adult",NA,NA,1,"10/29/2013","1488_1"
556,39.6875,-76.65625,20,11,2012,1,1489,"PO",1,"ELON","adult",NA,NA,1,"11/20/2012","1489_1"
557,39.6875,-76.53125,29,11,2011,1,1490,"PO",1,"ELON","adult",NA,NA,1,"11/29/2011","1490_1"
557,39.6875,-76.53125,15,1,2013,1,1491,"PO",1,"ELON","adult",NA,NA,1,"1/15/2013","1491_1"
261,39.4375,-79.46875,10,1,2012,1,1492,"PO",1,"ELON","adult",NA,NA,1,"1/10/2012","1492_1"
261,39.4375,-79.46875,10,5,2013,1,1493,"PO",1,"ELON","adult",NA,NA,1,"5/10/2013","1493_1"
261,39.4375,-79.46875,24,10,2011,1,1494,"PO",1,"ELON","adult",NA,NA,1,"10/24/2011","1494_1"
232,39.395834,-79.46875,15,6,2015,1,1495,"PO",1,"ELON","juvenile",NA,NA,1,"6/15/2015","1495_1"
385,39.5625,-78.53125,30,6,2014,1,1496,"PO",1,"ELON","adult",NA,NA,1,"6/30/2014","1496_1"
428,39.604166,-78.59375,7,1,2015,1,1497,"PO",1,"ELON","adult",NA,NA,1,"1/7/2015","1497_1"
386,39.5625,-78.46875,31,8,2014,1,1498,"PO",1,"ELON","juvenile",NA,NA,1,"8/31/2014","1498_1"
386,39.5625,-78.46875,25,12,2013,1,1499,"PO",1,"ELON","adult",NA,NA,1,"12/25/2013","1499_1"
431,39.604166,-78.40625,30,6,2014,1,1500,"PO",1,"ELON","adult",NA,NA,1,"6/30/2014","1500_1"
344,39.520834,-78.46875,24,12,2012,1,1501,"PO",1,"ELON","adult",NA,NA,1,"12/24/2012","1501_1"
184,39.3125,-77.59375,7,4,2014,1,1502,"PO",1,"ELON","adult",NA,NA,1,"4/7/2014","1502_1"
212,39.354166,-77.53125,21,11,2011,1,1503,"PO",1,"ELON","adult",NA,NA,1,"11/21/2011","1503_1"
163,39.270834,-77.53125,13,11,2012,1,1504,"PO",1,"ELON","adult",NA,NA,1,"11/13/2012","1504_1"
145,39.229166,-77.40625,10,11,2013,1,1505,"PO",1,"ELON","adult",NA,NA,1,"11/10/2013","1505_1"
145,39.229166,-77.40625,16,8,2011,1,1506,"PO",1,"ELON","adult",NA,NA,1,"8/16/2011","1506_1"
144,39.229166,-77.46875,21,11,2011,1,1507,"PO",1,"ELON","adult",NA,NA,1,"11/21/2011","1507_1"
144,39.229166,-77.46875,10,11,2013,1,1508,"PO",1,"ELON","adult",NA,NA,1,"11/10/2013","1508_1"
252,39.395834,-76.78125,3,3,2014,1,1509,"PO",1,"ELON","adult",NA,NA,1,"3/3/2014","1509_1"
156,39.229166,-76.71875,23,4,2013,1,1510,"PO",1,"ELON","adult",NA,NA,1,"4/23/2013","1510_1"
331,39.520834,-79.46875,28,6,2012,1,1511,"PO",1,"ELON","adult",NA,NA,1,"6/28/2012","1511_1"
91,39.0625,-77.34375,3,3,2012,1,1512,"PO",1,"ELON","adult",NA,NA,1,"3/3/2012","1512_1"
105,39.104166,-77.34375,3,3,2012,1,1513,"PO",1,"ELON","adult",NA,NA,1,"3/3/2012","1513_1"
269,39.4375,-77.78125,8,4,2014,1,1514,"PO",1,"ELON","larva",NA,NA,1,"4/8/2014","1514_1"
306,39.479166,-77.78125,26,4,2013,1,1515,"PO",1,"ELON","adult",NA,NA,1,"4/26/2013","1515_1"
305,39.479166,-77.84375,8,4,2014,1,1516,"PO",1,"ELON","adult",NA,NA,1,"4/8/2014","1516_1"
487,39.645834,-77.53125,12,11,2011,1,1517,"PO",1,"ELON","adult",NA,NA,1,"11/12/2011","1517_1"
204,39.354166,-79.46875,14,6,2015,1,1518,"PO",1,"ELON","adult",NA,NA,1,"6/14/2015","1518_1"
160,39.270834,-79.46875,23,9,2014,1,1519,"PO",1,"ELON","adult",NA,NA,1,"9/23/2014","1519_1"
547,39.6875,-77.21875,13,11,2011,1,1520,"PO",1,"ELON","adult",NA,NA,1,"11/13/2011","1520_1"
444,39.604166,-77.15625,10,4,2014,1,1521,"PO",1,"ELON","adult",NA,NA,1,"4/10/2014","1521_1"
443,39.604166,-77.21875,13,11,2011,1,1522,"PO",1,"ELON","adult",NA,NA,1,"11/13/2011","1522_1"
188,39.3125,-77.34375,1,11,2011,1,1523,"PO",1,"ELON","adult",NA,NA,1,"11/1/2011","1523_1"
188,39.3125,-77.34375,10,11,2013,1,1524,"PO",1,"ELON","adult",NA,NA,1,"11/10/2013","1524_1"
215,39.354166,-77.34375,21,11,2011,1,1525,"PO",1,"ELON","adult",NA,NA,1,"11/21/2011","1525_1"
215,39.354166,-77.34375,12,10,2011,1,1526,"PO",1,"ELON","adult",NA,NA,1,"10/12/2011","1526_1"
167,39.270834,-77.28125,13,11,2012,1,1527,"PO",1,"ELON","adult",NA,NA,1,"11/13/2012","1527_1"
277,39.4375,-77.28125,7,11,2013,1,1528,"PO",1,"ELON","adult",NA,NA,1,"11/7/2013","1528_1"
276,39.4375,-77.34375,8,11,2011,1,1529,"PO",1,"ELON","adult",NA,NA,1,"11/8/2011","1529_1"
314,39.479166,-77.28125,8,11,2011,1,1530,"PO",1,"ELON","adult",NA,NA,1,"11/8/2011","1530_1"
314,39.479166,-77.28125,10,11,2012,1,1531,"PO",1,"ELON","adult",NA,NA,1,"11/10/2012","1531_1"
243,39.395834,-77.34375,19,5,2014,1,1532,"PO",1,"ELON","adult",NA,NA,1,"5/19/2014","1532_1"
302,39.479166,-79.09375,12,7,2014,1,1533,"PO",1,"ELON","adult",NA,NA,1,"7/12/2014","1533_1"
402,39.5625,-76.90625,13,9,2011,1,1534,"PO",1,"ELON","adult",NA,NA,1,"9/13/2011","1534_1"
359,39.520834,-76.90625,30,7,2014,1,1535,"PO",1,"ELON","adult",NA,NA,1,"7/30/2014","1535_1"
290,39.4375,-76.46875,9,11,2013,1,1536,"PO",1,"ELON","adult",NA,NA,1,"11/9/2013","1536_1"
327,39.479166,-76.40625,2,11,2011,1,1537,"PO",1,"ELON","adult",NA,NA,1,"11/2/2011","1537_1"
388,39.5625,-77.84375,26,4,2013,1,1538,"PO",1,"ELON","adult",NA,NA,1,"4/26/2013","1538_1"
435,39.604166,-77.84375,26,4,2013,1,1539,"PO",1,"ELON","adult",NA,NA,1,"4/26/2013","1539_1"
435,39.604166,-77.84375,5,7,2014,1,1540,"PO",1,"ELON","adult",NA,NA,1,"7/5/2014","1540_1"
345,39.520834,-77.78125,5,7,2014,1,1541,"PO",1,"ELON","adult",NA,NA,1,"7/5/2014","1541_1"
247,39.395834,-77.09375,26,10,2011,1,1542,"PO",1,"ELON","adult",NA,NA,1,"10/26/2011","1542_1"
220,39.354166,-77.03125,16,12,2012,1,1543,"PO",1,"ELON","adult",NA,NA,1,"12/16/2012","1543_1"
219,39.354166,-77.09375,20,12,2011,1,1544,"PO",1,"ELON","adult",NA,NA,1,"12/20/2011","1544_1"
171,39.270834,-77.03125,28,12,2011,1,1545,"PO",1,"ELON","adult",NA,NA,1,"12/28/2011","1545_1"
170,39.270834,-77.09375,3,7,2013,1,1546,"PO",1,"ELON","adult",NA,NA,1,"7/3/2013","1546_1"
396,39.5625,-77.28125,8,11,2011,1,1547,"PO",1,"ELON","adult",NA,NA,1,"11/8/2011","1547_1"
353,39.520834,-77.28125,8,11,2011,1,1548,"PO",1,"ELON","adult",NA,NA,1,"11/8/2011","1548_1"
352,39.520834,-77.34375,7,4,2014,1,1549,"PO",1,"ELON","adult",NA,NA,1,"4/7/2014","1549_1"
352,39.520834,-77.34375,12,10,2011,1,1550,"PO",1,"ELON","adult",NA,NA,1,"10/12/2011","1550_1"
527,39.6875,-78.46875,4,1,2012,1,1551,"PO",1,"GPOR","adult",NA,NA,1,"1/4/2012","1551_1"
527,39.6875,-78.46875,3,5,2012,1,1552,"PO",1,"GPOR","adult",NA,NA,1,"5/3/2012","1552_1"
527,39.6875,-78.46875,12,4,2014,1,1553,"PO",1,"GPOR","larva",NA,NA,1,"4/12/2014","1553_1"
521,39.6875,-79.03125,4,1,2012,1,1554,"PO",1,"GPOR","adult",NA,NA,1,"1/4/2012","1554_1"
577,39.729166,-79.03125,4,2,2015,1,1555,"PO",1,"GPOR","larva",NA,NA,1,"2/4/2015","1555_1"
471,39.645834,-79.03125,3,1,2012,1,1556,"PO",1,"GPOR","adult",NA,NA,1,"1/3/2012","1556_1"
470,39.645834,-79.09375,22,4,2012,1,1557,"PO",1,"GPOR","adult",NA,NA,1,"4/22/2012","1557_1"
379,39.5625,-79.09375,16,2,2014,1,1558,"PO",1,"GPOR","adult",NA,NA,1,"2/16/2014","1558_1"
379,39.5625,-79.09375,16,2,2014,1,1559,"PO",1,"GPOR","larva",NA,NA,1,"2/16/2014","1559_1"
379,39.5625,-79.09375,9,1,2013,1,1560,"PO",1,"GPOR","adult",NA,NA,1,"1/9/2013","1560_1"
379,39.5625,-79.09375,16,2,2014,1,1561,"PO",1,"GPOR","larva",NA,NA,1,"2/16/2014","1561_1"
425,39.604166,-79.03125,25,12,2013,1,1562,"PO",1,"GPOR","adult",NA,NA,1,"12/25/2013","1562_1"
425,39.604166,-79.03125,25,12,2013,1,1563,"PO",1,"GPOR","juvenile",NA,NA,1,"12/25/2013","1563_1"
425,39.604166,-79.03125,29,4,2012,1,1564,"PO",1,"GPOR","adult",NA,NA,1,"4/29/2012","1564_1"
424,39.604166,-79.09375,9,1,2013,1,1565,"PO",1,"GPOR","adult",NA,NA,1,"1/9/2013","1565_1"
424,39.604166,-79.09375,16,2,2014,1,1566,"PO",1,"GPOR","larva",NA,NA,1,"2/16/2014","1566_1"
337,39.520834,-79.09375,3,4,2012,1,1567,"PO",1,"GPOR","adult",NA,NA,1,"4/3/2012","1567_1"
529,39.6875,-78.34375,30,6,2014,1,1568,"PO",1,"GPOR","larva",NA,NA,1,"6/30/2014","1568_1"
478,39.645834,-78.34375,31,8,2014,1,1569,"PO",1,"GPOR","larva",NA,NA,1,"8/31/2014","1569_1"
378,39.5625,-79.15625,25,5,2012,1,1570,"PO",1,"GPOR","adult",NA,NA,1,"5/25/2012","1570_1"
378,39.5625,-79.15625,9,1,2013,1,1571,"PO",1,"GPOR","adult",NA,NA,1,"1/9/2013","1571_1"
377,39.5625,-79.21875,21,4,2015,1,1572,"PO",1,"GPOR","larva",NA,NA,1,"4/21/2015","1572_1"
423,39.604166,-79.15625,26,4,2012,1,1573,"PO",1,"GPOR","adult",NA,NA,1,"4/26/2012","1573_1"
423,39.604166,-79.15625,13,1,2013,1,1574,"PO",1,"GPOR","adult",NA,NA,1,"1/13/2013","1574_1"
422,39.604166,-79.21875,6,4,2014,1,1575,"PO",1,"GPOR","adult",NA,NA,1,"4/6/2014","1575_1"
336,39.520834,-79.15625,23,12,2012,1,1576,"PO",1,"GPOR","larva",NA,NA,1,"12/23/2012","1576_1"
335,39.520834,-79.21875,16,2,2014,1,1577,"PO",1,"GPOR","larva",NA,NA,1,"2/16/2014","1577_1"
335,39.520834,-79.21875,16,2,2014,1,1578,"PO",1,"GPOR","larva",NA,NA,1,"2/16/2014","1578_1"
393,39.5625,-77.46875,12,10,2011,1,1579,"PO",1,"GPOR","juvenile",NA,NA,1,"10/12/2011","1579_1"
393,39.5625,-77.46875,12,10,2011,1,1580,"PO",1,"GPOR","larva",NA,NA,1,"10/12/2011","1580_1"
393,39.5625,-77.46875,3,4,2012,1,1581,"PO",1,"GPOR","adult",NA,NA,1,"4/3/2012","1581_1"
393,39.5625,-77.46875,13,11,2011,1,1582,"PO",1,"GPOR","larva",NA,NA,1,"11/13/2011","1582_1"
440,39.604166,-77.40625,16,2,2014,1,1583,"PO",1,"GPOR","larva",NA,NA,1,"2/16/2014","1583_1"
350,39.520834,-77.46875,3,11,2013,1,1584,"PO",1,"GPOR","larva",NA,NA,1,"11/3/2013","1584_1"
264,39.4375,-79.28125,21,4,2015,1,1585,"PO",1,"GPOR","adult",NA,NA,1,"4/21/2015","1585_1"
300,39.479166,-79.28125,19,4,2012,1,1586,"PO",1,"GPOR","adult",NA,NA,1,"4/19/2012","1586_1"
300,39.479166,-79.28125,19,4,2012,1,1587,"PO",1,"GPOR","juvenile",NA,NA,1,"4/19/2012","1587_1"
526,39.6875,-78.53125,26,10,2014,1,1588,"PO",1,"GPOR","adult",NA,NA,1,"10/26/2014","1588_1"
583,39.729166,-78.53125,17,6,2012,1,1589,"PO",1,"GPOR","larva",NA,NA,1,"6/17/2012","1589_1"
475,39.645834,-78.53125,13,2,2015,1,1590,"PO",1,"GPOR","larva",NA,NA,1,"2/13/2015","1590_1"
515,39.6875,-79.40625,10,5,2015,1,1591,"PO",1,"GPOR","larva",NA,NA,1,"5/10/2015","1591_1"
515,39.6875,-79.40625,22,2,2014,1,1592,"PO",1,"GPOR","larva",NA,NA,1,"2/22/2014","1592_1"
514,39.6875,-79.46875,12,4,2014,1,1593,"PO",1,"GPOR","adult",NA,NA,1,"4/12/2014","1593_1"
514,39.6875,-79.46875,4,4,2014,1,1594,"PO",1,"GPOR","larva",NA,NA,1,"4/4/2014","1594_1"
465,39.645834,-79.40625,13,1,2013,1,1595,"PO",1,"GPOR","adult",NA,NA,1,"1/13/2013","1595_1"
522,39.6875,-78.96875,15,12,2015,1,1596,"PO",1,"GPOR","larva",NA,NA,1,"12/15/2015","1596_1"
207,39.354166,-79.28125,30,6,2014,1,1597,"PO",1,"GPOR","larva",NA,NA,1,"6/30/2014","1597_1"
469,39.645834,-79.15625,13,2,2015,1,1598,"PO",1,"GPOR","larva",NA,NA,1,"2/13/2015","1598_1"
236,39.395834,-79.21875,24,2,2014,1,1599,"PO",1,"GPOR","larva",NA,NA,1,"2/24/2014","1599_1"
382,39.5625,-78.90625,28,2,2014,1,1600,"PO",1,"GPOR","larva",NA,NA,1,"2/28/2014","1600_1"
