strHUC12RNG,strUC,intGapOrigin,intGapPres,intGapRepro,intGapSeas,Origin,Presence,Reproduction,Season
031300020503,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300020504,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300020505,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300020601,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300020602,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300020605,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300020606,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300020607,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300020608,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300020701,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300020702,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300020703,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300020704,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300020705,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300020706,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300020707,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300020801,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300020904,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300020905,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300021001,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300021002,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300021003,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300021004,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300021005,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300021006,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300021007,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300021008,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300021101,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300021102,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300021103,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300021201,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300021202,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300021203,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300021204,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300021205,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300021206,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300021207,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300021208,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300021305,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300030201,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300030202,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300030203,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300030205,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300030206,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300030207,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300030303,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300050101,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300050102,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300050103,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300050104,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300050105,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300050106,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300050107,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300050108,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300050201,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300050202,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300050203,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300050204,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300050205,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300050206,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300050301,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300050302,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300050303,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300050304,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300050305,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300050306,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300050401,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300050402,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300050403,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300050404,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300050501,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300050502,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300050503,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300050504,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300050505,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300050601,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300050602,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300050603,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300050604,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300050701,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300050702,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300050703,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300050704,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300050705,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300050801,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300050802,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300050803,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300050804,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300050805,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300050901,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300050902,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300050903,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300050904,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300050905,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300050906,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300050907,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300050908,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300051001,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300051002,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300051003,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300051004,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300051005,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300051101,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300051102,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300051103,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300051201,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300051202,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300051203,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300051204,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300051205,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300051206,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300051301,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300051302,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300051303,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300051304,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300051305,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300051401,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300051402,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300051403,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300051404,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300051405,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031300051501,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501010101,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501010102,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501010103,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501010104,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501010105,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501010106,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501010201,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501010202,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501010203,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501010204,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501010205,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501010206,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501010207,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501010208,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501010209,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501010210,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501010211,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501010212,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501010301,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501010302,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501010303,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501010304,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501010305,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501010306,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501010307,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501010401,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501010402,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501010403,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501010404,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501010405,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501010406,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501010501,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501010502,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501010503,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501010504,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501020101,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501020102,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501020103,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501020104,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501020105,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501020106,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501020201,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501020202,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501020203,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501020204,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501020205,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501020301,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501020302,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501020303,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501020304,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501020305,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501020401,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501020402,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501020403,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501020404,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501020501,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501020502,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501020503,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501020504,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501020505,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501020506,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501020507,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501020508,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501020601,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501020602,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501020603,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501020604,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501020605,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501020701,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501020702,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501020703,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501020704,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501020705,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501020706,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501020801,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501020802,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501020803,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501020804,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501020805,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501020806,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501020807,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501030101,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501030102,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501030103,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501030104,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501030105,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501030201,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501030202,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501030203,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501030301,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501030302,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501030303,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
031501030401,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
