strHUC12RNG,strUC,intGapOrigin,intGapPres,intGapRepro,intGapSeas,Origin,Presence,Reproduction,Season
010300030904,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300030905,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300031001,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300031002,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300031003,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300031004,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300031101,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300031102,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300031103,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300031201,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300031202,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300031203,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300031204,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300031205,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300031206,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300031301,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300031302,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300031401,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300031402,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300031403,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300031404,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300031405,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300031501,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300031502,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300031503,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300031504,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300031505,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300031506,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300031601,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300031602,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300031603,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300031604,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300031605,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300031606,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300031701,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300031702,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300031801,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300031802,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300031803,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300031804,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300031805,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300031806,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300031901,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300031902,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300031903,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300031904,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300032001,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300032201,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300032202,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300032203,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300032204,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300032205,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300032301,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300032302,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010300032303,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400010101,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400010102,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400010103,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400010104,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400010105,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400010106,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400010107,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400010108,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400010109,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400010110,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400010202,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400010203,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400010205,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400010301,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400010302,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400010303,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400010304,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400010305,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400010306,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400010401,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400010402,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400010403,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400010404,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400010405,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400010406,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400010501,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400010502,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400010601,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400010602,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400010603,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400010604,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400010605,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400010606,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020101,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020102,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020103,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020201,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020202,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020203,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020204,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020205,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020206,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020207,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020301,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020302,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020303,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020304,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020305,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020401,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020402,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020403,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020404,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020405,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020406,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020501,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020502,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020503,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020504,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020505,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020601,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020602,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020603,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020604,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020605,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020606,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020701,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020702,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020703,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020704,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020801,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020802,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020901,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020902,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020903,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020904,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020905,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020906,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020907,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020908,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020909,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010400020910,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010101,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010102,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010103,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010104,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010105,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010106,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010107,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010108,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010109,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010110,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010201,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010202,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010203,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010204,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010205,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010206,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010301,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010302,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010303,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010304,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010305,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010306,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010401,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010402,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010501,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010502,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010503,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010504,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010505,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010507,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010603,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010606,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010607,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010608,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600010609,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600020101,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600020102,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600020103,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600020104,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600020105,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600020106,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600020201,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600020202,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600020203,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600020301,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600020302,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600020303,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600020304,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600020305,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600020401,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600020402,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600020403,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600020404,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600020405,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600020406,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600020501,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600020502,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600020503,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600020504,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600020601,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600020602,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600020603,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600020604,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600020605,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600020701,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600020702,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600020703,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600020801,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600020802,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600020803,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600020804,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600020901,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600020902,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600020903,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600020904,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600021001,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600021002,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600021003,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600021004,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600021005,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
010600021006,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
